"STATISTIC","AREA","DATA_VALUE","DAY","MONTH","YEAR","INDICATOR_NAME","INDICATOR_UNITS"
"mean","MAB",10.5876876093628,15,8,2025,"bottomT","degC"
"mean","MAB",10.6987147421625,16,8,2025,"bottomT","degC"
"mean","MAB",10.7920888075672,17,8,2025,"bottomT","degC"
"mean","MAB",10.8281567021671,18,8,2025,"bottomT","degC"
"mean","MAB",11.0568474781871,19,8,2025,"bottomT","degC"
"mean","MAB",11.2086431391761,20,8,2025,"bottomT","degC"
"mean","MAB",11.4626058768135,21,8,2025,"bottomT","degC"
"mean","MAB",12.1408235322423,22,8,2025,"bottomT","degC"
"mean","MAB",12.3070910065641,23,8,2025,"bottomT","degC"
"mean","MAB",12.2481486316403,24,8,2025,"bottomT","degC"
"mean","MAB",12.1811446638749,25,8,2025,"bottomT","degC"
"mean","MAB",12.1348277601561,26,8,2025,"bottomT","degC"
"mean","MAB",12.0994173842609,27,8,2025,"bottomT","degC"
"mean","MAB",12.088221146825,28,8,2025,"bottomT","degC"
"mean","MAB",12.0604794438134,29,8,2025,"bottomT","degC"
"mean","MAB",12.0518394270339,30,8,2025,"bottomT","degC"
"mean","MAB",12.1155563098337,31,8,2025,"bottomT","degC"
"mean","MAB",12.2055887913329,1,9,2025,"bottomT","degC"
"mean","MAB",12.3029163905309,2,9,2025,"bottomT","degC"
"mean","MAB",12.3834061262775,3,9,2025,"bottomT","degC"
"mean","MAB",12.4114271097088,4,9,2025,"bottomT","degC"
"mean","MAB",12.3691386661475,5,9,2025,"bottomT","degC"
"mean","MAB",12.2872961416777,6,9,2025,"bottomT","degC"
"mean","MAB",12.2048327820495,7,9,2025,"bottomT","degC"
"mean","MAB",12.2430974852203,8,9,2025,"bottomT","degC"
"mean","MAB",12.364859784451,9,9,2025,"bottomT","degC"
"mean","MAB",12.5419813559973,10,9,2025,"bottomT","degC"
"mean","MAB",12.7458471032512,11,9,2025,"bottomT","degC"
"mean","MAB",12.8204076153697,12,9,2025,"bottomT","degC"
"mean","MAB",12.8843414075726,13,9,2025,"bottomT","degC"
"mean","MAB",12.9124409644218,14,9,2025,"bottomT","degC"
"mean","MAB",12.9287328646759,15,9,2025,"bottomT","degC"
"mean","MAB",13.0184012172219,16,9,2025,"bottomT","degC"
"mean","MAB",13.1467743677131,17,9,2025,"bottomT","degC"
"mean","MAB",13.2159201720242,18,9,2025,"bottomT","degC"
"mean","MAB",13.2323917696234,19,9,2025,"bottomT","degC"
"mean","MAB",13.2537783096106,20,9,2025,"bottomT","degC"
"mean","MAB",13.3530622234672,21,9,2025,"bottomT","degC"
"mean","MAB",13.4218470173673,22,9,2025,"bottomT","degC"
"mean","MAB",13.4500021141486,23,9,2025,"bottomT","degC"
"mean","MAB",13.4253719541989,24,9,2025,"bottomT","degC"
"mean","MAB",13.4074988469204,25,9,2025,"bottomT","degC"
"mean","MAB",13.3712502121073,26,9,2025,"bottomT","degC"
"mean","MAB",13.3503744938172,27,9,2025,"bottomT","degC"
"mean","MAB",13.3808689175416,28,9,2025,"bottomT","degC"
"mean","MAB",13.4279659144015,29,9,2025,"bottomT","degC"
"mean","MAB",13.4794842973458,30,9,2025,"bottomT","degC"
"mean","MAB",13.6356059989875,1,10,2025,"bottomT","degC"
"mean","MAB",13.9587040054952,2,10,2025,"bottomT","degC"
"mean","MAB",14.1164236629811,3,10,2025,"bottomT","degC"
"mean","MAB",14.1208571093277,4,10,2025,"bottomT","degC"
"mean","MAB",14.1157205510719,5,10,2025,"bottomT","degC"
"mean","MAB",14.1379883485461,6,10,2025,"bottomT","degC"
"mean","MAB",14.1522704743179,7,10,2025,"bottomT","degC"
"mean","MAB",14.1128290185601,8,10,2025,"bottomT","degC"
"mean","MAB",14.0893007121202,9,10,2025,"bottomT","degC"
"mean","MAB",14.1475530687149,10,10,2025,"bottomT","degC"
"mean","MAB",14.1543284441439,11,10,2025,"bottomT","degC"
"mean","MAB",14.2355878394049,12,10,2025,"bottomT","degC"
"mean","MAB",14.6447365147532,13,10,2025,"bottomT","degC"
"mean","MAB",14.866307714978,14,10,2025,"bottomT","degC"
"mean","MAB",14.8557836796252,15,10,2025,"bottomT","degC"
"mean","MAB",14.7659146379845,16,10,2025,"bottomT","degC"
"mean","MAB",14.6464733192337,17,10,2025,"bottomT","degC"
"mean","MAB",14.5835727308271,18,10,2025,"bottomT","degC"
"mean","MAB",14.5165561560397,19,10,2025,"bottomT","degC"
"mean","MAB",14.450963635813,20,10,2025,"bottomT","degC"
"mean","MAB",14.3305320741452,21,10,2025,"bottomT","degC"
"mean","MAB",14.218649918941,22,10,2025,"bottomT","degC"
"mean","MAB",14.0967315160836,23,10,2025,"bottomT","degC"
"mean","MAB",13.969645099408,24,10,2025,"bottomT","degC"
"mean","MAB",13.8714179136552,25,10,2025,"bottomT","degC"
"mean","MAB",13.8217542248222,26,10,2025,"bottomT","degC"
"mean","MAB",13.7761488421281,27,10,2025,"bottomT","degC"
"mean","MAB",13.7222324573943,28,10,2025,"bottomT","degC"
"mean","MAB",13.708602591475,29,10,2025,"bottomT","degC"
"mean","MAB",13.7218258822595,30,10,2025,"bottomT","degC"
"mean","MAB",13.6433228505016,31,10,2025,"bottomT","degC"
"mean","MAB",13.3410151453318,1,11,2025,"bottomT","degC"
"mean","MAB",13.1475859505254,2,11,2025,"bottomT","degC"
"mean","MAB",13.1011784206303,3,11,2025,"bottomT","degC"
"mean","MAB",13.0366290265398,4,11,2025,"bottomT","degC"
"mean","MAB",12.9526688104365,5,11,2025,"bottomT","degC"
"mean","MAB",12.8192575866402,6,11,2025,"bottomT","degC"
"mean","MAB",12.7243447919431,7,11,2025,"bottomT","degC"
"mean","MAB",12.6697939284711,8,11,2025,"bottomT","degC"
"mean","MAB",12.6662081909794,9,11,2025,"bottomT","degC"
"mean","MAB",12.6689535486852,10,11,2025,"bottomT","degC"
"mean","MAB",12.5477020530742,11,11,2025,"bottomT","degC"
"mean","MAB",12.3228223144752,12,11,2025,"bottomT","degC"
"mean","MAB",12.2335227961533,13,11,2025,"bottomT","degC"
"mean","MAB",12.1822936168215,14,11,2025,"bottomT","degC"
"mean","MAB",12.157253770187,15,11,2025,"bottomT","degC"
"mean","MAB",12.1418195181821,16,11,2025,"bottomT","degC"
"mean","MAB",11.9965917659931,17,11,2025,"bottomT","degC"
"mean","MAB",11.8411700109897,18,11,2025,"bottomT","degC"
"mean","MAB",11.8058633913469,19,11,2025,"bottomT","degC"
"mean","MAB",11.7725544567613,20,11,2025,"bottomT","degC"
"mean","MAB",11.7743792965347,21,11,2025,"bottomT","degC"
"mean","MAB",11.7964705041209,22,11,2025,"bottomT","degC"
"mean","MAB",11.7955798151155,23,11,2025,"bottomT","degC"
"mean","MAB",11.7610051072548,24,11,2025,"bottomT","degC"
"mean","MAB",11.7588522968033,25,11,2025,"bottomT","degC"
"mean","MAB",11.7675661853114,26,11,2025,"bottomT","degC"
"mean","MAB",11.7591326004787,27,11,2025,"bottomT","degC"
"mean","MAB",11.6498679715676,28,11,2025,"bottomT","degC"
"mean","MAB",11.4581603761736,29,11,2025,"bottomT","degC"
"mean","MAB",11.420134576264,30,11,2025,"bottomT","degC"
"mean","MAB",11.4065529312699,1,12,2025,"bottomT","degC"
"mean","MAB",11.3819610199362,2,12,2025,"bottomT","degC"
"mean","MAB",11.331042017889,3,12,2025,"bottomT","degC"
"mean","MAB",11.2243938393177,4,12,2025,"bottomT","degC"
"mean","MAB",11.0777378512043,5,12,2025,"bottomT","degC"
"mean","MAB",11.0114605581982,6,12,2025,"bottomT","degC"
"mean","MAB",10.9452199448161,7,12,2025,"bottomT","degC"
"mean","MAB",10.846041333863,8,12,2025,"bottomT","degC"
"mean","MAB",10.6647289070449,9,12,2025,"bottomT","degC"
"mean","MAB",10.5385221681199,10,12,2025,"bottomT","degC"
"mean","MAB",10.4058313506185,11,12,2025,"bottomT","degC"
"mean","MAB",10.2267513541193,12,12,2025,"bottomT","degC"
"mean","MAB",10.1183166063906,13,12,2025,"bottomT","degC"
"mean","MAB",10.078500030549,14,12,2025,"bottomT","degC"
"mean","MAB",9.87870622636252,15,12,2025,"bottomT","degC"
"mean","MAB",9.7319203096739,16,12,2025,"bottomT","degC"
"mean","MAB",9.67574896372439,17,12,2025,"bottomT","degC"
"mean","MAB",9.66375846634266,18,12,2025,"bottomT","degC"
"mean","MAB",9.69163588154128,19,12,2025,"bottomT","degC"
"mean","MAB",9.64238241950159,20,12,2025,"bottomT","degC"
"mean","MAB",9.59987758822707,21,12,2025,"bottomT","degC"
"mean","MAB",9.53411740789427,22,12,2025,"bottomT","degC"
"mean","MAB",9.49675175662716,23,12,2025,"bottomT","degC"
"mean","MAB",9.50330341851421,24,12,2025,"bottomT","degC"
"mean","MAB",9.45148166941641,25,12,2025,"bottomT","degC"
"mean","MAB",9.35198084496292,26,12,2025,"bottomT","degC"
"mean","MAB",9.25254344002201,27,12,2025,"bottomT","degC"
"mean","MAB",9.19389550419836,28,12,2025,"bottomT","degC"
"mean","MAB",9.22697126763061,29,12,2025,"bottomT","degC"
"mean","MAB",9.18771686727909,30,12,2025,"bottomT","degC"
"mean","MAB",9.11298504169066,31,12,2025,"bottomT","degC"
"mean","MAB",9.07677515006713,1,1,2026,"bottomT","degC"
"mean","MAB",9.01912737455491,2,1,2026,"bottomT","degC"
"mean","MAB",8.98861305993344,3,1,2026,"bottomT","degC"
"mean","MAB",8.95628806859127,4,1,2026,"bottomT","degC"
"mean","MAB",8.89315536963582,5,1,2026,"bottomT","degC"
"mean","MAB",8.85874096654856,6,1,2026,"bottomT","degC"
"mean","MAB",8.8519797492266,7,1,2026,"bottomT","degC"
"mean","MAB",8.85873624132427,8,1,2026,"bottomT","degC"
"mean","MAB",8.84741898445954,9,1,2026,"bottomT","degC"
"mean","MAB",8.8656897413543,10,1,2026,"bottomT","degC"
"mean","MAB",8.90267295063139,11,1,2026,"bottomT","degC"
"mean","MAB",8.91876680434859,12,1,2026,"bottomT","degC"
"mean","MAB",8.93878171645179,13,1,2026,"bottomT","degC"
"mean","MAB",8.98615011210435,14,1,2026,"bottomT","degC"
"mean","MAB",9.04720232449205,15,1,2026,"bottomT","degC"
"mean","MAB",9.05490398253494,16,1,2026,"bottomT","degC"
"mean","MAB",9.08778957577052,17,1,2026,"bottomT","degC"
"mean","MAB",9.15337740556365,18,1,2026,"bottomT","degC"
"mean","MAB",9.10093743384993,19,1,2026,"bottomT","degC"
"mean","MAB",9.06600068072563,20,1,2026,"bottomT","degC"
"mean","MAB",9.03839726526509,21,1,2026,"bottomT","degC"
"mean","MAB",9.02479308954465,22,1,2026,"bottomT","degC"
"mean","MAB",9.07444472937113,23,1,2026,"bottomT","degC"
"mean","MAB",8.993671545996,24,1,2026,"bottomT","degC"
"mean","MAB",8.77194841668671,25,1,2026,"bottomT","degC"
"mean","MAB",8.43853277641646,26,1,2026,"bottomT","degC"
"mean","MAB",8.10996186613866,27,1,2026,"bottomT","degC"
"mean","MAB",7.87630376249594,28,1,2026,"bottomT","degC"
"mean","MAB",7.67513046794183,29,1,2026,"bottomT","degC"
"mean","MAB",7.48572553022737,30,1,2026,"bottomT","degC"
"mean","MAB",7.33231776381426,31,1,2026,"bottomT","degC"
"mean","MAB",7.08621178344638,1,2,2026,"bottomT","degC"
"mean","MAB",6.64852502015826,2,2,2026,"bottomT","degC"
"mean","MAB",6.44268513606789,3,2,2026,"bottomT","degC"
"mean","MAB",6.41719104965165,4,2,2026,"bottomT","degC"
"mean","MAB",6.41071221537259,5,2,2026,"bottomT","degC"
"mean","MAB",6.39623832103606,6,2,2026,"bottomT","degC"
"mean","MAB",6.34721014820284,7,2,2026,"bottomT","degC"
"mean","MAB",6.09284976296905,8,2,2026,"bottomT","degC"
"mean","MAB",5.9194406977347,9,2,2026,"bottomT","degC"
"mean","MAB",5.90156655330664,10,2,2026,"bottomT","degC"
"mean","MAB",5.94140355502161,11,2,2026,"bottomT","degC"
"mean","MAB",5.99375603071418,12,2,2026,"bottomT","degC"
"mean","MAB",5.97087789357284,13,2,2026,"bottomT","degC"
"mean","MAB",5.9829695040949,14,2,2026,"bottomT","degC"
"mean","MAB",6.03374759176045,15,2,2026,"bottomT","degC"
"mean","MAB",5.97501688642968,16,2,2026,"bottomT","degC"
"mean","MAB",5.89077845859596,17,2,2026,"bottomT","degC"
"mean","MAB",5.92153325996685,18,2,2026,"bottomT","degC"
"mean","MAB",5.95801243377857,19,2,2026,"bottomT","degC"
"mean","MAB",5.92258686991209,20,2,2026,"bottomT","degC"
"mean","MAB",5.95182962065432,21,2,2026,"bottomT","degC"
"mean","MAB",5.95563802025008,22,2,2026,"bottomT","degC"
"mean","MAB",5.8433131377755,23,2,2026,"bottomT","degC"
"mean","MAB",5.68596547031948,24,2,2026,"bottomT","degC"
"mean","MAB",5.71177233860046,25,2,2026,"bottomT","degC"
"mean","MAB",5.78779303481821,26,2,2026,"bottomT","degC"
"mean","MAB",5.81913671208724,27,2,2026,"bottomT","degC"
"mean","MAB",5.82357277413124,28,2,2026,"bottomT","degC"
"mean","MAB",5.82665187026639,1,3,2026,"bottomT","degC"
"mean","MAB",5.80088166839234,2,3,2026,"bottomT","degC"
"mean","MAB",5.78478466628788,3,3,2026,"bottomT","degC"
"mean","MAB",5.84016174257057,4,3,2026,"bottomT","degC"
"mean","MAB",5.90774885080062,5,3,2026,"bottomT","degC"
"mean","MAB",5.89728819641774,6,3,2026,"bottomT","degC"
"mean","MAB",5.83670333373188,7,3,2026,"bottomT","degC"
"mean","MAB",5.91142207358528,8,3,2026,"bottomT","degC"
"mean","MAB",6.0706149996265,9,3,2026,"bottomT","degC"
"mean","MAB",6.13766718115418,10,3,2026,"bottomT","degC"
"mean","MAB",6.20500069575248,11,3,2026,"bottomT","degC"
"mean","MAB",6.30447270430209,12,3,2026,"bottomT","degC"
"mean","MAB",6.40715530450764,13,3,2026,"bottomT","degC"
"mean","MAB",6.4999294865967,14,3,2026,"bottomT","degC"
"mean","MAB",6.57839112373892,15,3,2026,"bottomT","degC"
"mean","MAB",6.54262814876518,16,3,2026,"bottomT","degC"
"mean","MAB",6.68750278649583,17,3,2026,"bottomT","degC"
"mean","MAB",6.88722063407025,18,3,2026,"bottomT","degC"
"mean","MAB",6.94127428190562,19,3,2026,"bottomT","degC"
"mean","MAB",6.93324567405281,20,3,2026,"bottomT","degC"
"mean","MAB",6.98976177070956,21,3,2026,"bottomT","degC"
"mean","MAB",7.01572110127652,22,3,2026,"bottomT","degC"
"mean","MAB",7.0328119942047,23,3,2026,"bottomT","degC"
"mean","MAB",6.93488032145903,24,3,2026,"bottomT","degC"
"mean","GB",10.3669478903546,1,1,2021,"bottomT","degC"
"mean","GB",10.3136166525349,2,1,2021,"bottomT","degC"
"mean","GB",10.250881898262,3,1,2021,"bottomT","degC"
"mean","GB",10.1525664278201,4,1,2021,"bottomT","degC"
"mean","GB",10.0917144327297,5,1,2021,"bottomT","degC"
"mean","GB",10.0594624461861,6,1,2021,"bottomT","degC"
"mean","GB",10.0030121921338,7,1,2021,"bottomT","degC"
"mean","GB",9.93206760470141,8,1,2021,"bottomT","degC"
"mean","GB",9.90350622715042,9,1,2021,"bottomT","degC"
"mean","GB",9.85701929175559,10,1,2021,"bottomT","degC"
"mean","GB",9.79272345295507,11,1,2021,"bottomT","degC"
"mean","GB",9.73613366526346,12,1,2021,"bottomT","degC"
"mean","GB",9.67186147661076,13,1,2021,"bottomT","degC"
"mean","GB",9.61893470166702,14,1,2021,"bottomT","degC"
"mean","GB",9.59779079199094,15,1,2021,"bottomT","degC"
"mean","GB",9.55788402485514,16,1,2021,"bottomT","degC"
"mean","GB",9.50746519521953,17,1,2021,"bottomT","degC"
"mean","GB",9.42736703330657,18,1,2021,"bottomT","degC"
"mean","GB",9.42216185938298,19,1,2021,"bottomT","degC"
"mean","GB",9.40361501223561,20,1,2021,"bottomT","degC"
"mean","GB",9.35604163134958,21,1,2021,"bottomT","degC"
"mean","GB",9.31561212108518,22,1,2021,"bottomT","degC"
"mean","GB",9.27506593328503,23,1,2021,"bottomT","degC"
"mean","GB",9.10022700461684,24,1,2021,"bottomT","degC"
"mean","GB",8.95752652212416,25,1,2021,"bottomT","degC"
"mean","GB",8.89512841693808,26,1,2021,"bottomT","degC"
"mean","GB",8.87077405326975,27,1,2021,"bottomT","degC"
"mean","GB",8.82754724018027,28,1,2021,"bottomT","degC"
"mean","GB",8.72028950264174,29,1,2021,"bottomT","degC"
"mean","GB",8.57981946034632,30,1,2021,"bottomT","degC"
"mean","GB",8.47597794679061,31,1,2021,"bottomT","degC"
"mean","GB",8.4238104330069,1,2,2021,"bottomT","degC"
"mean","GB",8.49199001588914,2,2,2021,"bottomT","degC"
"mean","GB",8.57315494182677,3,2,2021,"bottomT","degC"
"mean","GB",8.56825094869755,4,2,2021,"bottomT","degC"
"mean","GB",8.49746796928258,5,2,2021,"bottomT","degC"
"mean","GB",8.4706434862221,6,2,2021,"bottomT","degC"
"mean","GB",8.43575027787134,7,2,2021,"bottomT","degC"
"mean","GB",8.39599646151515,8,2,2021,"bottomT","degC"
"mean","GB",8.31515874518773,9,2,2021,"bottomT","degC"
"mean","GB",8.29315467311954,10,2,2021,"bottomT","degC"
"mean","GB",8.19645784642904,11,2,2021,"bottomT","degC"
"mean","GB",8.05951915310838,12,2,2021,"bottomT","degC"
"mean","GB",7.93849949354248,13,2,2021,"bottomT","degC"
"mean","GB",7.87313851268222,14,2,2021,"bottomT","degC"
"mean","GB",7.85643420152695,15,2,2021,"bottomT","degC"
"mean","GB",7.84580075497006,16,2,2021,"bottomT","degC"
"mean","GB",7.8684064081847,17,2,2021,"bottomT","degC"
"mean","GB",7.79006008953017,18,2,2021,"bottomT","degC"
"mean","GB",7.69058014656165,19,2,2021,"bottomT","degC"
"mean","GB",7.63537718431044,20,2,2021,"bottomT","degC"
"mean","GB",7.57571095414259,21,2,2021,"bottomT","degC"
"mean","GB",7.51066850640674,22,2,2021,"bottomT","degC"
"mean","GB",7.49993886732054,23,2,2021,"bottomT","degC"
"mean","GB",7.50837970293248,24,2,2021,"bottomT","degC"
"mean","GB",7.51368264566838,25,2,2021,"bottomT","degC"
"mean","GB",7.50760784010584,26,2,2021,"bottomT","degC"
"mean","GB",7.45888729346966,27,2,2021,"bottomT","degC"
"mean","GB",7.45766918702839,28,2,2021,"bottomT","degC"
"mean","GB",7.4769918407896,1,3,2021,"bottomT","degC"
"mean","GB",7.41130680596482,2,3,2021,"bottomT","degC"
"mean","GB",7.29291416908363,3,3,2021,"bottomT","degC"
"mean","GB",7.32285844214638,4,3,2021,"bottomT","degC"
"mean","GB",7.32565655903359,5,3,2021,"bottomT","degC"
"mean","GB",7.30533023722333,6,3,2021,"bottomT","degC"
"mean","GB",7.28453482108429,7,3,2021,"bottomT","degC"
"mean","GB",7.2516268626481,8,3,2021,"bottomT","degC"
"mean","GB",7.20641400996271,9,3,2021,"bottomT","degC"
"mean","GB",7.20058520720516,10,3,2021,"bottomT","degC"
"mean","GB",7.21606192599072,11,3,2021,"bottomT","degC"
"mean","GB",7.27306958317628,12,3,2021,"bottomT","degC"
"mean","GB",7.33917483729105,13,3,2021,"bottomT","degC"
"mean","GB",7.36121519081559,14,3,2021,"bottomT","degC"
"mean","GB",7.30990782518048,15,3,2021,"bottomT","degC"
"mean","GB",7.1483064891191,16,3,2021,"bottomT","degC"
"mean","GB",7.07171680621875,17,3,2021,"bottomT","degC"
"mean","GB",7.0835715199954,18,3,2021,"bottomT","degC"
"mean","GB",7.12054064533041,19,3,2021,"bottomT","degC"
"mean","GB",7.07464578231261,20,3,2021,"bottomT","degC"
"mean","GB",7.07795243422361,21,3,2021,"bottomT","degC"
"mean","GB",7.09408355785776,22,3,2021,"bottomT","degC"
"mean","GB",7.11983026190389,23,3,2021,"bottomT","degC"
"mean","GB",7.15139238287738,24,3,2021,"bottomT","degC"
"mean","GB",7.17251501427272,25,3,2021,"bottomT","degC"
"mean","GB",7.20728913600786,26,3,2021,"bottomT","degC"
"mean","GB",7.29971352922134,27,3,2021,"bottomT","degC"
"mean","GB",7.35397116437282,28,3,2021,"bottomT","degC"
"mean","GB",7.38385551635364,29,3,2021,"bottomT","degC"
"mean","GB",7.48034972292486,30,3,2021,"bottomT","degC"
"mean","GB",7.52783796605048,31,3,2021,"bottomT","degC"
"mean","GB",7.54449339061815,1,4,2021,"bottomT","degC"
"mean","GB",7.58943661652802,2,4,2021,"bottomT","degC"
"mean","GB",7.60181406162783,3,4,2021,"bottomT","degC"
"mean","GB",7.5834398664879,4,4,2021,"bottomT","degC"
"mean","GB",7.55918563015366,5,4,2021,"bottomT","degC"
"mean","GB",7.56168650605578,6,4,2021,"bottomT","degC"
"mean","GB",7.58341621813656,7,4,2021,"bottomT","degC"
"mean","GB",7.59809190079778,8,4,2021,"bottomT","degC"
"mean","GB",7.61721982509379,9,4,2021,"bottomT","degC"
"mean","GB",7.65965507053585,10,4,2021,"bottomT","degC"
"mean","GB",7.70431208584871,11,4,2021,"bottomT","degC"
"mean","GB",7.73346715389207,12,4,2021,"bottomT","degC"
"mean","GB",7.73841450827756,13,4,2021,"bottomT","degC"
"mean","GB",7.75239086022803,14,4,2021,"bottomT","degC"
"mean","GB",7.77288668609923,15,4,2021,"bottomT","degC"
"mean","GB",7.79975375112856,16,4,2021,"bottomT","degC"
"mean","GB",7.84053489030113,17,4,2021,"bottomT","degC"
"mean","GB",7.88694929434999,18,4,2021,"bottomT","degC"
"mean","GB",7.94054388512323,19,4,2021,"bottomT","degC"
"mean","GB",8.00555560252638,20,4,2021,"bottomT","degC"
"mean","GB",8.06336744737574,21,4,2021,"bottomT","degC"
"mean","GB",8.14018104920731,22,4,2021,"bottomT","degC"
"mean","GB",8.24857334017882,23,4,2021,"bottomT","degC"
"mean","GB",8.3812159188212,24,4,2021,"bottomT","degC"
"mean","GB",8.48032372375094,25,4,2021,"bottomT","degC"
"mean","GB",8.54202802163279,26,4,2021,"bottomT","degC"
"mean","GB",8.6073732468489,27,4,2021,"bottomT","degC"
"mean","GB",8.65551508820352,28,4,2021,"bottomT","degC"
"mean","GB",8.67666135948107,29,4,2021,"bottomT","degC"
"mean","GB",8.71208754294142,30,4,2021,"bottomT","degC"
"mean","GB",8.79213841277124,1,5,2021,"bottomT","degC"
"mean","GB",8.85658404182951,2,5,2021,"bottomT","degC"
"mean","GB",8.91027795562703,3,5,2021,"bottomT","degC"
"mean","GB",8.9335640097845,4,5,2021,"bottomT","degC"
"mean","GB",8.92877197496601,5,5,2021,"bottomT","degC"
"mean","GB",8.92294157924385,6,5,2021,"bottomT","degC"
"mean","GB",8.94661948293351,7,5,2021,"bottomT","degC"
"mean","GB",8.95652206926993,8,5,2021,"bottomT","degC"
"mean","GB",8.97827465002965,9,5,2021,"bottomT","degC"
"mean","GB",9.06539213156931,10,5,2021,"bottomT","degC"
"mean","GB",9.12485020743248,11,5,2021,"bottomT","degC"
"mean","GB",9.14828763275023,12,5,2021,"bottomT","degC"
"mean","GB",9.17785583348269,13,5,2021,"bottomT","degC"
"mean","GB",9.20682325943166,14,5,2021,"bottomT","degC"
"mean","GB",9.24115273821598,15,5,2021,"bottomT","degC"
"mean","GB",9.26800009303509,16,5,2021,"bottomT","degC"
"mean","GB",9.30263073400738,17,5,2021,"bottomT","degC"
"mean","GB",9.33482518776112,18,5,2021,"bottomT","degC"
"mean","GB",9.37161296458496,19,5,2021,"bottomT","degC"
"mean","GB",9.39305488311308,20,5,2021,"bottomT","degC"
"mean","GB",9.39868107242399,21,5,2021,"bottomT","degC"
"mean","GB",9.41282063998498,22,5,2021,"bottomT","degC"
"mean","GB",9.42430558682001,23,5,2021,"bottomT","degC"
"mean","GB",9.46697183163482,24,5,2021,"bottomT","degC"
"mean","GB",9.45084702878773,25,5,2021,"bottomT","degC"
"mean","GB",9.48992832843916,26,5,2021,"bottomT","degC"
"mean","GB",9.55258738699462,27,5,2021,"bottomT","degC"
"mean","GB",9.60071188897953,28,5,2021,"bottomT","degC"
"mean","GB",9.61658362038554,29,5,2021,"bottomT","degC"
"mean","GB",9.62313619522284,30,5,2021,"bottomT","degC"
"mean","GB",9.60632703943324,31,5,2021,"bottomT","degC"
"mean","GB",9.66144721295015,1,6,2021,"bottomT","degC"
"mean","GB",9.72241591201018,2,6,2021,"bottomT","degC"
"mean","GB",9.76502145299101,3,6,2021,"bottomT","degC"
"mean","GB",9.80003922439879,4,6,2021,"bottomT","degC"
"mean","GB",9.86562333219916,5,6,2021,"bottomT","degC"
"mean","GB",9.92197265563406,6,6,2021,"bottomT","degC"
"mean","GB",9.97403926151304,7,6,2021,"bottomT","degC"
"mean","GB",10.0081779476901,8,6,2021,"bottomT","degC"
"mean","GB",10.0608193219927,9,6,2021,"bottomT","degC"
"mean","GB",10.0785083560307,10,6,2021,"bottomT","degC"
"mean","GB",10.096500956717,11,6,2021,"bottomT","degC"
"mean","GB",10.10767209902,12,6,2021,"bottomT","degC"
"mean","GB",10.1315092537452,13,6,2021,"bottomT","degC"
"mean","GB",10.1653128684016,14,6,2021,"bottomT","degC"
"mean","GB",10.1945893507856,15,6,2021,"bottomT","degC"
"mean","GB",10.2376001494565,16,6,2021,"bottomT","degC"
"mean","GB",10.3110266984215,17,6,2021,"bottomT","degC"
"mean","GB",10.3710398019579,18,6,2021,"bottomT","degC"
"mean","GB",10.4097198108041,19,6,2021,"bottomT","degC"
"mean","GB",10.4630967744328,20,6,2021,"bottomT","degC"
"mean","GB",10.5140816564837,21,6,2021,"bottomT","degC"
"mean","GB",10.541510099487,22,6,2021,"bottomT","degC"
"mean","GB",10.5997965756736,23,6,2021,"bottomT","degC"
"mean","GB",10.6694292311263,24,6,2021,"bottomT","degC"
"mean","GB",10.6985574933761,25,6,2021,"bottomT","degC"
"mean","GB",10.7136305415335,26,6,2021,"bottomT","degC"
"mean","GB",10.7328554364914,27,6,2021,"bottomT","degC"
"mean","GB",10.7557165376337,28,6,2021,"bottomT","degC"
"mean","GB",10.7971362813553,29,6,2021,"bottomT","degC"
"mean","GB",10.840748651677,30,6,2021,"bottomT","degC"
"mean","GB",10.8951686973592,1,7,2021,"bottomT","degC"
"mean","GB",10.9509464182818,2,7,2021,"bottomT","degC"
"mean","GB",10.9996977214279,3,7,2021,"bottomT","degC"
"mean","GB",11.0201888166536,4,7,2021,"bottomT","degC"
"mean","GB",11.057938456407,5,7,2021,"bottomT","degC"
"mean","GB",11.1050506331051,6,7,2021,"bottomT","degC"
"mean","GB",11.1465555458972,7,7,2021,"bottomT","degC"
"mean","GB",11.1903074429289,8,7,2021,"bottomT","degC"
"mean","GB",11.1949843610963,9,7,2021,"bottomT","degC"
"mean","GB",11.1892635842827,10,7,2021,"bottomT","degC"
"mean","GB",11.1911423801734,11,7,2021,"bottomT","degC"
"mean","GB",11.1831036232516,12,7,2021,"bottomT","degC"
"mean","GB",11.1754788107713,13,7,2021,"bottomT","degC"
"mean","GB",11.1656148667228,14,7,2021,"bottomT","degC"
"mean","GB",11.1674085233132,15,7,2021,"bottomT","degC"
"mean","GB",11.1860050187557,16,7,2021,"bottomT","degC"
"mean","GB",11.2147690400369,17,7,2021,"bottomT","degC"
"mean","GB",11.2485718588526,18,7,2021,"bottomT","degC"
"mean","GB",11.2695423255567,19,7,2021,"bottomT","degC"
"mean","GB",11.3012447534259,20,7,2021,"bottomT","degC"
"mean","GB",11.3338286689331,21,7,2021,"bottomT","degC"
"mean","GB",11.3378606756229,22,7,2021,"bottomT","degC"
"mean","GB",11.345185900915,23,7,2021,"bottomT","degC"
"mean","GB",11.3457306835187,24,7,2021,"bottomT","degC"
"mean","GB",11.333952450008,25,7,2021,"bottomT","degC"
"mean","GB",11.3088522280764,26,7,2021,"bottomT","degC"
