"STATISTIC","AREA","DATA_VALUE","DAY","MONTH","YEAR","INDICATOR_NAME","INDICATOR_UNITS"
"mean","GB",8.10968573469865,1,1,2013,"sst","degC"
"mean","GB",6.70543845703727,1,2,2013,"sst","degC"
"mean","GB",6.69116284554465,1,3,2013,"sst","degC"
"mean","GB",6.80644722570453,1,4,2013,"sst","degC"
"mean","GB",10.5886556809409,1,5,2013,"sst","degC"
"mean","GB",13.866660502919,1,6,2013,"sst","degC"
"mean","GB",18.5930527720535,1,7,2013,"sst","degC"
"mean","GB",18.9020453503257,1,8,2013,"sst","degC"
"mean","GB",18.418303740652,1,9,2013,"sst","degC"
"mean","GB",16.1736781471654,1,10,2013,"sst","degC"
"mean","GB",12.7185493519432,1,11,2013,"sst","degC"
"mean","GB",9.56449047306128,1,12,2013,"sst","degC"
"mean","GB",6.9230191038366,1,1,2014,"sst","degC"
"mean","GB",6.05941088889775,1,2,2014,"sst","degC"
"mean","GB",5.57029415431776,1,3,2014,"sst","degC"
"mean","GB",6.70854957061901,1,4,2014,"sst","degC"
"mean","GB",9.70695511500041,1,5,2014,"sst","degC"
"mean","GB",13.5433300336202,1,6,2014,"sst","degC"
"mean","GB",17.786196482809,1,7,2014,"sst","degC"
"mean","GB",19.901745461581,1,8,2014,"sst","degC"
"mean","GB",19.2214965151067,1,9,2014,"sst","degC"
"mean","GB",16.6294309130886,1,10,2014,"sst","degC"
"mean","GB",12.6494909587659,1,11,2014,"sst","degC"
"mean","GB",10.400220519618,1,12,2014,"sst","degC"
"mean","GB",8.55269362842827,1,1,2015,"sst","degC"
"mean","GB",5.90281001622217,1,2,2015,"sst","degC"
"mean","GB",4.81065355319726,1,3,2015,"sst","degC"
"mean","GB",5.70013730358659,1,4,2015,"sst","degC"
"mean","GB",9.94775306132802,1,5,2015,"sst","degC"
"mean","GB",13.6327306345889,1,6,2015,"sst","degC"
"mean","GB",17.7611088083501,1,7,2015,"sst","degC"
"mean","GB",20.2442412292748,1,8,2015,"sst","degC"
"mean","GB",19.8312538381208,1,9,2015,"sst","degC"
"mean","GB",16.4290827784622,1,10,2015,"sst","degC"
"mean","GB",13.8095581824319,1,11,2015,"sst","degC"
"mean","GB",11.3399402969762,1,12,2015,"sst","degC"
"mean","GB",8.90659574458474,1,1,2016,"sst","degC"
"mean","GB",7.01438882476405,1,2,2016,"sst","degC"
"mean","GB",6.76226922503689,1,3,2016,"sst","degC"
"mean","GB",7.17164311074374,1,4,2016,"sst","degC"
"mean","GB",9.69158440723754,1,5,2016,"sst","degC"
"mean","GB",14.0566137213456,1,6,2016,"sst","degC"
"mean","GB",17.9154523213704,1,7,2016,"sst","degC"
"mean","GB",19.9170878393608,1,8,2016,"sst","degC"
"mean","GB",20.1832422122621,1,9,2016,"sst","degC"
"mean","GB",16.9964738728707,1,10,2016,"sst","degC"
"mean","GB",12.8350640514441,1,11,2016,"sst","degC"
"mean","GB",9.81172305240966,1,12,2016,"sst","degC"
"mean","GB",8.28422449764452,1,1,2017,"sst","degC"
"mean","GB",6.46034130297209,1,2,2017,"sst","degC"
"mean","GB",5.46992347533243,1,3,2017,"sst","degC"
"mean","GB",6.58073377190975,1,4,2017,"sst","degC"
"mean","GB",8.73960366583707,1,5,2017,"sst","degC"
"mean","GB",12.3300114430879,1,6,2017,"sst","degC"
"mean","GB",17.3476085160908,1,7,2017,"sst","degC"
"mean","GB",18.9461484540973,1,8,2017,"sst","degC"
"mean","GB",18.5470406214396,1,9,2017,"sst","degC"
"mean","GB",16.94119932777,1,10,2017,"sst","degC"
"mean","GB",13.7443037702326,1,11,2017,"sst","degC"
"mean","GB",10.3335821419431,1,12,2017,"sst","degC"
"mean","GB",7.42668064435323,1,1,2018,"sst","degC"
"mean","GB",7.05257503819047,1,2,2018,"sst","degC"
"mean","GB",6.40640051950488,1,3,2018,"sst","degC"
"mean","GB",7.31768695513407,1,4,2018,"sst","degC"
"mean","GB",9.77634952779402,1,5,2018,"sst","degC"
"mean","GB",13.2007043905425,1,6,2018,"sst","degC"
"mean","GB",17.9540884452954,1,7,2018,"sst","degC"
"mean","GB",20.2785847145214,1,8,2018,"sst","degC"
"mean","GB",19.33014277408,1,9,2018,"sst","degC"
"mean","GB",15.8562644908303,1,10,2018,"sst","degC"
"mean","GB",12.5571195702804,1,11,2018,"sst","degC"
"mean","GB",9.38599582304034,1,12,2018,"sst","degC"
"mean","GB",6.96132697557148,1,1,2019,"sst","degC"
"mean","GB",5.51294787515674,1,2,2019,"sst","degC"
"mean","GB",5.25032247576797,1,3,2019,"sst","degC"
"mean","GB",6.55715187808924,1,4,2019,"sst","degC"
"mean","GB",8.91040159108346,1,5,2019,"sst","degC"
"mean","GB",12.4488242969178,1,6,2019,"sst","degC"
"mean","GB",17.4982339373806,1,7,2019,"sst","degC"
"mean","GB",20.0601212016323,1,8,2019,"sst","degC"
"mean","GB",18.4228241987396,1,9,2019,"sst","degC"
"mean","GB",15.8973001429909,1,10,2019,"sst","degC"
"mean","GB",13.006914866598,1,11,2019,"sst","degC"
"mean","GB",9.43202015391567,1,12,2019,"sst","degC"
"mean","GB",7.80356802856713,1,1,2020,"sst","degC"
"mean","GB",7.20157272355598,1,2,2020,"sst","degC"
"mean","GB",5.96680517782245,1,3,2020,"sst","degC"
"mean","GB",6.80155833980493,1,4,2020,"sst","degC"
"mean","GB",8.86154196136876,1,5,2020,"sst","degC"
"mean","GB",13.2604090791,1,6,2020,"sst","degC"
"mean","GB",19.1287290673507,1,7,2020,"sst","degC"
"mean","GB",21.1201155645805,1,8,2020,"sst","degC"
"mean","GB",19.2712071067408,1,9,2020,"sst","degC"
"mean","GB",16.7171785204034,1,10,2020,"sst","degC"
"mean","GB",13.9106985309668,1,11,2020,"sst","degC"
"mean","GB",10.5694564685487,1,12,2020,"sst","degC"
"mean","GB",8.65981309037459,1,1,2021,"sst","degC"
"mean","GB",6.96915710808938,1,2,2021,"sst","degC"
"mean","GB",5.75915946876794,1,3,2021,"sst","degC"
"mean","GB",6.97302905300207,1,4,2021,"sst","degC"
"mean","GB",10.3304271112409,1,5,2021,"sst","degC"
"mean","GB",15.3163183195549,1,6,2021,"sst","degC"
"mean","GB",18.9807408650716,1,7,2021,"sst","degC"
"mean","GB",20.9067623573437,1,8,2021,"sst","degC"
"mean","GB",19.6216369428133,1,9,2021,"sst","degC"
"mean","GB",17.4357862723501,1,10,2021,"sst","degC"
"mean","GB",13.860496771963,1,11,2021,"sst","degC"
"mean","GB",10.7695045680331,1,12,2021,"sst","degC"
"mean","GB",8.89938861863655,1,1,2022,"sst","degC"
"mean","GB",7.26768468973929,1,2,2022,"sst","degC"
"mean","GB",6.60765126713535,1,3,2022,"sst","degC"
"mean","GB",7.1583857996422,1,4,2022,"sst","degC"
"mean","GB",10.4986613382373,1,5,2022,"sst","degC"
"mean","GB",14.6175464078,1,6,2022,"sst","degC"
"mean","GB",18.253972337957,1,7,2022,"sst","degC"
"mean","GB",20.4202116916054,1,8,2022,"sst","degC"
"mean","GB",19.2522715351038,1,9,2022,"sst","degC"
"mean","GB",16.4436696956032,1,10,2022,"sst","degC"
"mean","GB",14.9815231122469,1,11,2022,"sst","degC"
"mean","GB",11.5071814520317,1,12,2022,"sst","degC"
"mean","GB",8.64811527519895,1,1,2023,"sst","degC"
"mean","GB",7.72766273900082,1,2,2023,"sst","degC"
"mean","GB",6.86637505732085,1,3,2023,"sst","degC"
"mean","GB",8.33052026179799,1,4,2023,"sst","degC"
"mean","GB",9.80871512597067,1,5,2023,"sst","degC"
"mean","GB",13.5455434949774,1,6,2023,"sst","degC"
"mean","GB",18.4870227177938,1,7,2023,"sst","degC"
"mean","GB",19.1203476253309,1,8,2023,"sst","degC"
"mean","GB",17.5624732552913,1,9,2023,"sst","degC"
"mean","GB",15.0499826648779,1,10,2023,"sst","degC"
"mean","GB",12.0591312876919,1,11,2023,"sst","degC"
"mean","GB",9.44325393542909,1,12,2023,"sst","degC"
"mean","GB",6.79481306410672,1,1,2024,"sst","degC"
"mean","GB",5.08327574688092,1,2,2024,"sst","degC"
"mean","GB",5.62079219023387,1,3,2024,"sst","degC"
"mean","GB",6.26835072667975,1,4,2024,"sst","degC"
"mean","GB",8.79197776526735,1,5,2024,"sst","degC"
"mean","GB",13.8639470736186,1,6,2024,"sst","degC"
"mean","GB",17.4111399985196,1,7,2024,"sst","degC"
"mean","GB",19.59160396509,1,8,2024,"sst","degC"
"mean","GB",18.3780171160112,1,9,2024,"sst","degC"
"mean","GB",15.592017232326,1,10,2024,"sst","degC"
"mean","GB",12.0662365545306,1,11,2024,"sst","degC"
"mean","GB",8.75121090286656,1,12,2024,"sst","degC"
"mean","GB",6.45245315526661,1,1,2025,"sst","degC"
"mean","GB",4.8731045356968,1,2,2025,"sst","degC"
"mean","GB",4.54946508114798,1,3,2025,"sst","degC"
"mean","GB",5.87691508677968,1,4,2025,"sst","degC"
"mean","GB",9.37803036288211,1,5,2025,"sst","degC"
"mean","GB",12.9483944574992,1,6,2025,"sst","degC"
"mean","GB",18.0633329173975,1,7,2025,"sst","degC"
"mean","GB",18.7726595192625,1,8,2025,"sst","degC"
"mean","GB",18.3834586059838,1,9,2025,"sst","degC"
"mean","GB",15.9935027841936,1,10,2025,"sst","degC"
"mean","GB",11.7375815625776,1,11,2025,"sst","degC"
"mean","GB",9.11339823823226,1,12,2025,"sst","degC"
"mean","GB",6.24000552453493,1,1,2026,"sst","degC"
"mean","GB",4.87801992422656,1,2,2026,"sst","degC"
"mean","GB",4.81448490159553,1,3,2026,"sst","degC"
